10000 204786
37 1141 2.63893
37 1240 2.09905
37 1270 1.80377
37 1298 3.88727
37 1348 0.500488
37 1359 0.961652
37 1627 0.436731
37 1649 1.7494
37 1746 4.82328
37 1752 4.55044
37 1773 2.80699
37 1847 0.329311
37 1932 2.86854
37 1943 2.64233
37 1978 1.43835
38 61 4.06561
38 100 1.72322
38 141 4.72003
38 319 4.61388
38 333 2.92102
38 368 3.6571
38 419 0.842666
38 427 2.89623
38 476 3.21117
38 551 1.29564
38 627 1.77846
38 630 2.0247
38 712 1.73856
38 788 1.57863
38 875 2.25889
38 960 1.6267
38 983 1.36854
38 1008 1.01368
38 1112 4.49327
38 1337 3.94809
38 1454 1.55694
38 1816 0.12308
38 1876 3.19206
38 1968 2.22764
38 1983 4.96752
38 1992 4.20797
39 66 2.16334
39 87 4.44577
39 98 2.73324
39 118 4.0706
39 151 4.684
39 218 4.59761
39 226 0.823566
39 428 2.14671
39 448 3.8696
39 472 0.295636
39 483 4.47981
39 493 0.332636
39 757 3.12241
39 774 2.03249
39 783 2.64236
39 786 0.105717
39 867 3.75412
39 990 2.58874
39 1172 2.78812
39 1226 1.63409
39 1245 0.294665
39 1248 4.27945
39 1281 0.824877
39 1313 2.68665
39 1343 4.3803
39 1355 3.83686
39 1359 0.578846
39 1375 1.25932
39 1377 3.561
39 1468 3.83221
39 1486 2.82737
39 1494 2.18405
39 1554 2.31162
39 1650 3.68511
39 1668 2.87661
39 1715 4.47248
39 1892 1.27353
39 1921 3.29244
40 99 4.33107
40 151 1.40709
40 188 0.956439
40 216 4.10626
40 316 0.120516
40 447 2.91504
40 468 3.09475
40 475 1.92185
40 522 1.47007
40 603 2.91655
40 623 3.08888
40 627 1.11898
40 665 0.668413
40 669 2.44265
40 698 0.683287
40 704 4.10039
40 713 0.882017
40 767 2.08903
40 798 1.44767
40 823 1.98717
40 856 2.96316
40 858 3.22041
40 862 0.169017
40 929 4.53668
40 941 1.03129
40 959 1.73811
40 973 1.02993
40 983 0.398612
40 1006 0.484449
40 1010 2.20499
40 1023 2.95232
40 1033 3.43206
40 1129 3.90542
40 1147 1.30505
40 1215 3.1333
40 1224 1.69272
40 1288 0.591833
40 1352 2.06795
40 1389 2.34723
40 1400 3.43668
40 1482 3.87898
40 1621 2.5533
40 1623 1.39216
40 1634 0.325269
40 1656 1.80045
40 1785 4.25761
40 1790 2.29372
40 1911 4.20192
41 132 4.96923
41 136 2.72707
41 268 2.38983
41 277 0.714865
41 362 4.46908
41 408 4.40891
41 419 1.8315
41 522 4.18814
41 543 2.25901
41 637 4.26321
41 655 3.1328
41 729 1.64801
41 738 4.42791
41 748 3.83954
41 814 2.37677
41 834 2.28005
41 957 4.53164
41 1034 3.54263
41 1040 3.67453
41 1073 1.52735
41 1074 1.49596
41 1105 3.33791
41 1123 1.28206
41 1164 3.68315
41 1231 1.75746
41 1232 4.13817
41 1275 1.37352
41 1307 3.82156
41 1452 0.88374
41 1503 4.64845
41 1602 1.39533
41 1630 2.42743
41 1689 4.00912
41 1730 4.79706
41 1789 0.831712
41 1861 2.06633
41 1912 4.38978
41 1971 2.06247
41 1972 2.61526
42 54 4.42617
42 73 3.17742
42 121 0.712131
42 167 4.89636
42 198 2.74892
42 208 3.47552
42 243 2.72377
42 322 3.51758
42 368 0.933122
42 468 1.73981
42 559 1.44065
42 579 1.43152
42 580 1.89681
42 582 4.30074
42 603 1.93654
42 619 2.93991
42 690 3.31738
42 691 1.65381
42 774 0.866799
42 788 4.11519
42 810 4.55807
42 892 3.35204
42 1036 4.33044
42 1072 2.75016
42 1174 0.759364
42 1199 2.97404
42 1213 3.25057
42 1278 3.82798
42 1280 4.2863
42 1304 1.60548
42 1314 0.996296
42 1315 2.62969
42 1376 0.494726
42 1411 3.32453
42 1432 0.974076
42 1503 1.49114
42 1542 3.78732
42 1548 0.932434
42 1569 3.0662
42 1663 4.61817
42 1692 0.190554
42 1716 3.67319
42 1725 3.54948
42 1726 0.289584
42 1775 2.33418
42 1777 4.20585
43 48 4.36821
43 118 0.65509
43 127 1.48873
43 146 3.58452
43 147 3.83673
43 213 1.25085
43 278 1.04665
43 405 3.04529
43 498 2.24886
43 752 4.79085
43 769 0.266101
43 813 4.44942
43 824 3.89039
43 877 2.30843
43 910 2.24347
43 993 4.15538
43 1014 0.754248
43 1084 2.47842
43 1097 2.32614
43 1163 2.77767
43 1174 1.9649
43 1194 0.301115
43 1373 1.59877
43 1529 4.54836
43 1642 4.4081
43 1784 2.10561
43 1816 0.90503
43 1994 4.42601
44 71 1.40734
44 115 3.1277
44 175 4.49322
44 241 1.61978
44 296 2.19008
44 297 2.37215
44 313 3.93222
44 367 4.0047
44 448 3.09569
44 476 2.77136
44 540 1.3259
44 554 1.29085
44 640 1.80605
44 726 4.54202
44 779 1.10659
44 781 3.81546
44 792 3.36585
44 803 4.16799
44 966 3.05498
44 977 1.99516
44 1012 2.59268
44 1018 2.29739
44 1218 0.21619
44 1251 1.93671
44 1273 3.76429
44 1419 4.97134
44 1440 4.52
44 1468 4.54125
44 1523 1.5072
44 1548 0.941291
44 1574 3.78152
44 1727 0.689126
44 1868 4.48728
44 1875 3.15653
45 83 1.85657
45 137 1.20581
45 139 4.77738
45 162 2.83771
45 200 0.757775
45 276 2.41863
45 328 0.148226
45 336 2.73883
45 354 3.79019
45 357 4.86189
45 364 0.792525
45 439 1.53884
45 515 1.66884
45 563 3.37219
45 574 1.09022
45 597 2.92709
45 629 0.995669
45 642 0.896875
45 675 4.30717
45 705 0.633728
45 712 0.605142
45 741 0.277734
45 781 1.57376
45 807 3.79423
45 855 4.69368
45 903 3.4101
45 907 4.74015
45 968 0.289663
45 988 3.92503
45 1052 0.254167
45 1093 3.22299
45 1145 3.5836
45 1223 4.24089
45 1259 3.06743
45 1277 0.525619
45 1292 2.82503
45 1432 4.38387
45 1434 2.99913
45 1650 3.78134
45 1654 4.0605
45 1743 1.76894
45 1746 4.70314
45 1919 2.94399
45 1965 1.36094
46 327 0.19887
46 431 1.5266
46 451 3.61179
46 478 0.100897
46 493 1.77073
46 511 1.02336
46 528 3.94639
46 584 0.730838
46 602 1.63876
46 852 3.13006
46 870 0.703826
46 976 4.13173
46 984 3.105
46 986 2.04802
46 1092 0.420237
46 1099 1.46931
46 1296 0.399065
46 1303 1.02802
46 1309 0.862276
46 1357 1.15202
46 1626 4.02854
46 1643 3.50448
46 1660 3.80388
46 1724 3.80329
46 1727 1.54729
46 1822 4.63137
46 1852 4.57275
46 1853 2.50204
46 1878 2.13465
46 1889 1.9112
47 164 1.86987
47 237 2.92604
47 261 0.390151
47 413 3.23599
47 421 1.79121
47 465 1.19132
47 519 0.942762
47 547 0.206758
47 575 1.57372
47 588 1.25689
47 593 2.77571
47 629 4.35336
47 702 3.42909
47 738 4.53159
47 748 2.64253
47 759 1.6569
47 765 4.10238
47 783 3.84373
47 797 4.07932
47 836 3.38862
47 902 0.908868
47 956 2.73258
47 985 0.675041
47 1058 1.28795
47 1096 0.568283
47 1103 1.37527
47 1118 1.96231
47 1189 0.240639
47 1385 1.02742
47 1386 4.47164
47 1402 4.48212
47 1404 1.38363
47 1497 2.5974
47 1544 2.43462
47 1597 3.64972
47 1653 0.177864
47 1660 0.939038
47 1675 4.52324
47 1698 0.672509
47 1737 2.97038
47 1815 1.27556
47 1831 4.63057
47 1880 1.29029
47 1894 2.89646
47 1900 2.53118
47 1968 3.53293
48 166 4.95475
48 178 4.69428
48 193 1.42182
48 295 0.779471
48 322 0.576918
48 421 4.47835
48 441 0.715209
48 462 4.25264
48 560 2.83003
48 565 3.65758
48 618 4.84068
48 622 2.42117
48 626 3.00278
48 654 0.565692
48 661 0.446774
48 789 0.345527
48 792 2.5855
48 793 2.62799
48 992 2.04706
48 998 1.0976
48 1020 0.353705
48 1032 3.41486
48 1050 3.17752
48 1071 0.894271
48 1085 0.947581
48 1132 0.598681
48 1169 1.51962
48 1274 3.53446
48 1398 2.02467
48 1405 0.293808
48 1485 1.92216
48 1509 1.5955
48 1535 3.83875
48 1637 0.661046
48 1644 0.765412
48 1657 3.23665
48 1685 4.09871
48 1704 4.29138
48 1781 1.25101
48 1814 0.758304
48 1874 2.76266
48 1911 1.65751
48 1984 2.4451
49 73 2.60104
49 76 4.70399
49 124 4.97918
49 337 2.94437
49 379 1.44776
49 408 0.388185
49 426 4.35147
49 431 2.47905
49 489 0.527224
49 507 4.94439
49 513 4.19562
49 515 2.32492
49 572 4.91406
49 583 2.91745
49 600 1.07137
49 620 4.58278
49 701 1.0395
49 751 4.57503
49 769 3.87914
49 1051 2.65436
49 1238 0.798507
49 1263 3.28467
49 1301 0.183129
49 1340 4.98285
49 1351 4.68969
49 1355 2.89865
49 1412 2.03371
49 1505 0.17529
49 1718 2.04473
49 1735 4.62871
49 1754 4.77085
49 1762 3.48902
49 1769 3.7026
49 1813 1.7428
49 1898 1.57207
49 1956 1.04512
49 1989 4.46176
50 110 0.585116
50 148 4.61151
50 183 4.08991
50 196 0.763169
50 301 3.41921
50 356 3.96787
50 405 0.862057
50 449 4.66062
50 522 0.581199
50 546 3.18857
50 618 4.41804
50 631 3.64039
50 680 3.92911
50 682 0.483838
50 683 1.57789
50 755 4.02772
50 760 2.61604
50 782 0.388938
50 845 3.72239
50 924 4.60018
50 942 3.48419
50 1021 3.96081
50 1024 1.95356
50 1039 1.70518
50 1121 4.75902
50 1137 4.78021
50 1142 0.629131
50 1209 1.76648
50 1234 4.54347
50 1333 0.86581
50 1389 3.4453
50 1412 0.892244
50 1427 3.26711
50 1437 1.13163
50 1463 3.80456
50 1594 1.06357
50 1743 4.72735
50 1804 1.49865
50 1859 2.39718
50 1997 4.1429
51 53 0.971021
51 61 1.7181
51 134 3.003
51 378 2.63902
51 396 2.01209
51 427 0.153115
51 435 3.76635
51 520 2.89135
51 659 2.21303
51 712 1.8114
51 742 0.127147
51 743 3.67531
51 774 2.65419
51 808 0.260288
51 844 3.76031
51 937 4.49369
51 1014 4.56191
51 1057 3.09303
51 1073 2.62858
51 1085 3.91986
51 1203 3.08403
51 1218 4.08986
51 1232 3.86356
51 1398 0.999457
51 1401 0.57692
51 1413 1.00837
51 1453 2.04263
51 1483 2.10946
51 1499 3.83916
51 1630 2.12568
51 1691 0.280396
51 1760 4.59461
51 1763 2.08965
51 1776 2.22268
51 1854 4.42018
51 1856 0.160267
51 1996 1.71628
52 55 2.89386
52 127 4.58495
52 136 4.33467
52 174 3.70932
52 196 2.89816
52 204 4.0069
52 495 3.17442
52 556 3.16215
52 582 4.82295
52 627 0.376464
52 653 3.98557
52 700 3.78522
52 741 3.8303
52 755 4.06548
52 783 0.855719
52 805 0.436048
52 874 0.607173
52 967 3.84107
52 1063 2.70783
52 1078 0.609002
52 1093 3.4424
52 1103 2.03536
52 1121 1.39871
52 1147 3.42882
52 1158 4.51056
52 1424 4.18961
52 1440 2.88877
52 1478 1.12645
52 1509 3.7684
52 1511 4.45442
52 1519 2.5108
52 1539 2.06232
52 1586 3.94922
52 1615 4.39466
52 1642 1.588
52 1730 3.51551
52 1766 0.22691
52 1777 3.13674
52 1886 4.51173
52 1927 3.77358
52 1940 1.13152
52 1942 0.444476
52 1984 3.76079
53 152 1.43699
53 181 2.29194
53 212 4.1764
53 411 2.78774
53 440 1.4337
53 470 2.27854
53 591 0.377956
53 623 0.847902
53 670 2.07163
53 701 4.29655
53 722 2.35717
53 735 1.50187
53 742 2.1846
53 761 1.81865
53 914 2.75812
53 967 4.30918
53 978 0.791044
53 982 1.57675
53 1110 3.56405
53 1140 3.59695
53 1201 1.84548
53 1241 1.33775
53 1332 1.86364
53 1502 4.55284
53 1607 4.56139
53 1672 2.12353
53 1720 1.45394
53 1727 3.39124
53 1756 1.43469
53 1789 0.212146
53 1874 4.54617
53 1946 1.29002
53 1960 4.43661
54 83 2.74425
54 140 4.65694
54 199 4.77334
54 343 0.995397
54 350 3.02255
54 417 4.30094
54 428 2.51778
54 499 3.15558
54 525 3.58282
54 757 3.70516
54 786 2.83346
54 830 4.7825
54 832 2.1485
54 899 1.54266
54 924 4.85774
54 925 4.60364
54 939 4.87126
54 990 3.20774
54 1044 2.00781
54 1135 1.9127
54 1149 2.87804
54 1161 0.620413
54 1194 3.5573
54 1258 4.80784
54 1288 3.74452
54 1317 2.31055
54 1347 2.51353
54 1470 2.59478
54 1605 4.42481
54 1685 3.50795
54 1688 1.00987
54 1706 4.25194
54 1762 2.10379
54 1816 2.63072
54 1854 1.15261
54 1871 3.41009
54 1960 2.41044
55 112 0.136806
55 301 1.7435
55 427 4.23788
55 444 1.13971
55 532 3.12617
55 735 1.0398
55 795 3.63771
55 917 3.19521
55 922 2.50893
55 1030 4.60326
55 1059 4.42399
55 1065 0.843929
55 1330 2.11816
55 1373 0.241037
55 1378 2.67053
55 1410 1.11108
55 1417 1.95963
55 1560 4.64073
55 1575 0.600579
55 1694 0.613079
55 1741 0.417696
55 1780 4.45467
55 1782 2.29497
55 1804 4.08818
55 1849 0.163272
55 1860 3.82902
55 1882 4.64127
55 1947 1.31261
56 81 4.21955
56 94 2.65678
56 109 4.63845
56 129 0.215929
56 156 2.28875
56 233 1.22714
56 255 2.6246
56 263 4.82006
56 303 0.590416
56 328 4.58312
56 332 4.33399
56 378 1.39181
56 413 3.82448
56 431 3.76988
56 514 0.30025
56 522 0.35477
56 709 3.33677
56 722 4.6199
56 733 2.46894
56 776 4.30543
56 859 3.22989
56 877 1.46982
56 879 1.11621
56 945 2.35749
56 970 2.23993
56 994 1.10049
56 1005 4.51258
56 1062 0.570328
56 1075 1.6632
56 1105 4.6978
56 1188 4.15499
56 1215 3.25461
56 1287 3.2758
56 1343 3.78343
56 1361 3.82735
56 1366 1.2656
56 1387 0.488962
56 1388 1.50553
56 1442 0.311629
56 1487 1.09118
56 1503 1.17711
56 1518 2.48208
56 1543 4.58636
56 1566 0.959186
56 1580 2.04211
56 1593 2.68524
56 1829 1.25543
56 1831 2.29738
56 1850 4.21587
56 1867 4.84305
56 1913 4.68611
56 1931 2.60442
56 1949 1.6242
56 1972 3.33191
56 1999 4.13357
57 89 3.55124
57 110 3.71231
57 136 2.84572
57 170 4.76152
57 180 4.76757
57 195 4.59809
57 230 3.4125
57 241 2.73796
57 287 1.95461
57 288 2.5979
57 293 1.34456
57 376 4.4143
57 393 3.0861
57 433 1.07145
57 449 2.26158
57 466 3.9962
57 508 2.38324
57 604 1.33529
57 640 3.84315
57 645 0.218398
57 688 2.81796
57 814 3.36722
57 888 3.5934
57 892 2.65566
57 899 1.433
57 949 2.01006
57 1051 4.23545
57 1078 0.671629
57 1106 1.40687
57 1190 4.57503
57 1192 0.890002
57 1227 0.496594
57 1242 4.95086
57 1246 1.22348
57 1260 1.63513
57 1314 3.26169
57 1328 1.71623
57 1388 2.48645
57 1399 0.861551
57 1409 0.800384
57 1451 1.44253
57 1565 0.409592
57 1645 1.02565
57 1669 1.2787
57 1718 0.670825
57 1740 4.76733
57 1759 4.95193
57 1767 2.69311
57 1868 4.83154
57 1944 4.19071
58 154 0.300568
58 242 3.09137
58 252 3.39
58 309 3.27306
58 315 3.30248
58 368 2.45275
58 382 0.510084
58 512 4.46334
58 575 3.13762
58 686 2.8737
58 724 2.74159
58 756 1.75822
58 855 3.44069
58 859 3.45464
58 869 3.92141
58 944 3.20632
58 957 3.66525
58 980 2.27532
58 993 2.69672
58 1004 3.77685
58 1009 0.175644
58 1038 3.59081
58 1142 1.9204
58 1224 2.99973
58 1230 4.83587
58 1243 2.49027
58 1312 4.88126
58 1326 0.922823
58 1341 3.59509
58 1394 0.736327
58 1551 2.5904
58 1692 3.70761
58 1762 1.13587
58 1790 0.89259
58 1875 1.94209
58 1970 1.57793
59 91 4.66945
59 151 1.77091
59 168 0.840194
59 305 3.25005
59 442 0.63944
59 651 3.78247
59 668 0.974543
59 719 0.823298
59 758 4.91528
59 789 3.67592
59 858 3.18566
59 901 3.81153
59 927 3.29715
59 929 1.08885
59 945 0.945092
59 957 3.32385
59 978 1.20367
59 991 0.76675
59 999 4.52596
59 1025 1.20395
59 1057 1.29377
59 1073 1.0982
59 1078 4.59365
59 1188 0.441585
59 1208 4.37137
59 1216 3.91566
59 1244 2.9221
59 1271 0.690702
59 1292 1.63246
59 1304 2.38593
59 1311 3.001
59 1390 1.66696
59 1398 4.31704
59 1529 3.42608
59 1542 4.41518
59 1555 4.15794
59 1575 4.24635
59 1639 2.85987
59 1686 1.43592
59 1694 1.36031
59 1750 3.11121
59 1795 2.11652
59 1860 4.60275
59 1875 4.56531
59 1953 2.88821
60 99 1.27769
60 104 0.418976
60 110 2.23642
60 207 1.404
60 279 4.36005
60 329 3.79024
60 362 1.65733
60 414 4.18578
60 426 0.360828
60 475 1.78002
60 664 2.37516
60 754 0.19977
60 764 2.71582
60 811 1.48641
60 1036 4.60929
60 1061 1.98963
60 1063 2.99556
60 1117 3.29243
60 1131 2.99391
60 1132 4.83159
60 1209 1.31634
60 1330 1.00343
60 1423 2.10697
60 1454 2.56003
60 1490 3.58858
60 1597 1.57452
60 1621 2.37392
60 1626 4.14462
60 1635 1.48062
60 1677 3.7829
60 1840 2.36978
60 1897 0.131387
60 1976 3.35274
60 1997 2.5456
61 63 0.923868
61 151 4.34159
61 179 2.02534
61 220 0.557778
61 283 1.28606
61 346 2.54487
61 397 3.69439
61 414 2.5103
61 464 2.25068
61 465 0.645175
61 535 0.383365
61 562 2.06987
61 566 2.03575
61 586 1.92967
61 727 0.114564
61 755 1.14604
61 758 0.869176
61 773 0.879687
61 828 0.714952
61 859 1.59066
61 907 2.33631
61 969 3.36733
61 1057 0.519962
61 1337 0.910913
61 1391 3.15554
61 1394 4.67413
61 1452 0.526509
61 1488 2.54548
61 1493 0.586848
61 1512 3.8941
61 1588 2.45713
61 1618 4.18173
61 1655 1.0211
61 1657 3.47312
61 1658 0.921571
61 1677 2.38679
61 1756 2.17714
61 1799 1.97366
61 1808 0.97862
61 1822 2.8339
61 1892 1.30004
61 1923 4.60763
61 1975 1.94526
62 96 4.04345
62 140 2.52712
62 158 3.75183
62 294 4.18843
62 354 0.42032
62 482 3.94879
62 506 4.81051
62 594 1.20066
62 635 3.60377
62 680 4.95424
62 687 4.52559
62 716 0.117549
62 752 0.432307
62 772 4.73373
62 779 3.87393
62 788 0.479158
62 844 1.01752
62 892 3.02872
62 1024 0.111848
62 1055 3.92993
62 1137 1.13802
62 1468 0.779449
62 1720 1.91553
62 1728 4.88336
62 1823 4.82292
62 1845 2.93255
62 1873 1.60948
62 1879 3.74107
62 1887 0.978022
62 1954 4.17768
62 1968 2.1229
63 178 1.57885
63 194 4.11835
63 236 3.96161
63 242 1.20199
63 243 0.605489
63 359 1.71016
63 385 1.39848
63 430 0.502565
63 550 3.92247
63 560 2.1765
63 580 2.86527
63 616 1.1405
63 887 3.2013
63 921 3.76074
63 930 1.89018
63 941 3.34575
63 997 0.4862
63 1014 2.52838
63 1123 4.0787
63 1352 1.63047
63 1392 1.0898
63 1519 2.5733
63 1615 2.59412
63 1686 1.7938
63 1698 3.31362
63 1819 4.55377
63 1844 4.46793
63 1963 2.84725
63 1994 3.58333
64 107 3.30931
64 204 0.747533
64 218 0.694621
64 232 0.808719
64 292 0.130152
64 296 4.41085
64 355 2.09135
64 390 3.31149
64 417 4.22891
64 427 1.90985
64 447 1.29131
64 564 4.40451
64 599 1.47269
64 633 2.94022
64 691 3.2447
64 722 4.91534
64 768 0.523422
64 795 3.74432
64 992 3.61983
64 1046 3.78187
64 1118 0.723396
64 1128 3.52425
64 1153 4.9893
64 1283 1.55377
64 1313 1.7051
64 1393 4.675
64 1395 3.90207
64 1401 3.67234
64 1402 0.417339
64 1443 0.358904
64 1464 0.3186
64 1489 1.85789
64 1539 1.54365
64 1704 1.90694
64 1722 4.56151
64 1760 4.21337
64 1768 2.5124
64 1845 0.250762
64 1928 2.58877
64 1988 1.51357
65 68 0.975806
65 135 3.71302
65 225 3.14576
65 245 2.79177
65 290 3.9694
65 300 0.884757
65 323 3.27131
65 338 4.09333
65 344 0.359908
65 397 2.63431
65 457 4.95899
65 523 0.284271
65 557 1.10947
65 574 2.31639
65 600 2.58426
65 694 3.3844
65 724 2.9225
65 870 4.82008
65 1157 0.87056
65 1289 4.26259
65 1394 3.45839
65 1433 0.428113
65 1450 3.41954
65 1524 0.751275
65 1538 0.889211
65 1557 4.23417
65 1789 4.11898
65 1855 3.92371
66 70 1.3884
66 120 3.9345
66 137 0.732583
66 215 1.57549
66 265 2.55363
66 291 4.25115
66 298 3.19838
66 396 3.49297
66 451 2.02675
66 499 4.6089
66 519 0.439343
66 528 3.80352
66 530 3.31576
66 557 1.50003
66 591 3.07453
66 621 0.204544
66 692 1.13287
66 782 3.30024
66 826 0.348456
66 888 0.353446
66 920 0.313257
66 965 0.520914
66 1024 1.66709
66 1055 2.39003
66 1151 4.67152
66 1230 2.05755
66 1232 3.59674
66 1295 1.28254
66 1315 4.12049
66 1394 0.447567
66 1421 3.30583
66 1431 2.21044
66 1434 2.32755
66 1451 1.30138
66 1458 2.89447
66 1490 1.71285
66 1508 4.30274
66 1561 1.73142
66 1576 1.6841
66 1588 1.16787
66 1603 2.99369
66 1675 4.38377
66 1711 4.01042
66 1785 3.90646
66 1792 0.443651
66 1809 4.57406
66 1816 1.31853
66 1842 4.8488
66 1893 4.32277
66 1972 0.640414
66 1975 0.814694
66 1996 3.11444
67 86 1.75757
67 120 1.73004
67 144 4.721
67 146 1.00392
67 159 2.90798
67 204 1.15364
67 242 0.997991
67 245 1.57898
67 279 1.50483
67 288 1.48441
67 318 2.5413
67 331 0.954178
67 335 1.73969
67 453 3.32688
67 469 4.98768
67 509 2.26018
67 511 0.99702
67 519 2.51572
67 561 0.233059
67 619 0.283785
67 647 1.16485
67 784 0.159918
67 875 0.394306
67 886 0.753088
67 906 3.04533
67 1138 3.1828
67 1145 4.62937
67 1157 0.164076
67 1354 3.9074
67 1372 4.63243
67 1527 1.07835
67 1538 1.83997
67 1560 0.713823
67 1576 0.772114
67 1594 4.48977
67 1664 1.25523
67 1685 0.528309
67 1698 3.15067
67 1734 4.54024
67 1752 1.43682
67 1790 1.63526
67 1813 0.631192
67 1863 3.34765
67 1930 1.55522
67 1931 4.59986
67 1975 4.03311
67 1996 4.09586
68 108 4.95031
68 118 3.1812
68 142 4.90375
68 252 4.60918
68 342 4.68994
68 418 2.1455
68 463 4.97554
68 510 4.80328
68 593 0.861025
68 646 3.39873
68 730 3.51946
68 758 3.05009
68 840 1.41997
68 867 3.20417
68 888 4.46554
68 1013 1.7343
68 1064 3.41779
68 1100 2.53176
68 1118 0.747414
68 1143 0.26511
68 1157 4.59609
68 1239 4.54843
68 1295 2.43891
68 1409 1.89921
68 1419 0.106329
68 1459 1.27991
68 1647 2.49417
68 1661 1.04777
68 1721 4.96825
68 1729 4.3115
68 1820 0.650182
68 1835 0.622468
68 1840 2.84329
68 1848 1.88054
68 1868 1.76325
68 1941 2.56449
68 1951 0.871867
69 109 3.61751
69 126 2.41086
69 184 2.40406
69 222 1.01737
69 246 4.77571
69 324 3.92491
69 373 4.35181
69 386 1.38373
69 399 1.01508
69 406 3.0605
69 496 2.64131
69 682 4.05914
69 719 1.61124
69 729 2.21791
69 808 4.81354
69 821 1.3253
69 831 4.96387
69 927 3.58968
69 947 3.96875
69 956 3.47209
69 977 0.627759
69 1030 1.14469
69 1039 1.02301
69 1186 0.680177
69 1202 0.830681
69 1213 3.59117
69 1374 3.76601
69 1397 4.52007
69 1454 0.447829
69 1497 3.82986
69 1520 2.19675
69 1572 3.47496
69 1680 3.95033
69 1708 2.83013
69 1759 2.00958
69 1800 2.1788
69 1861 4.22339
69 1872 2.46629
69 1984 3.23079
70 82 1.54832
70 88 4.52345
70 157 3.49001
70 170 4.27269
70 192 2.55685
70 203 4.56226
70 236 4.18365
70 288 3.72962
70 292 4.16064
70 456 2.7008
70 475 0.686398
70 526 4.73522
70 679 4.58033
70 727 0.582424
70 853 3.1398
70 858 2.085
70 898 1.12365
70 925 1.57436
70 1209 0.338522
70 1221 4.52754
70 1232 2.62327
70 1276 4.97532
70 1280 4.20218
70 1334 0.863459
70 1383 0.58393
70 1393 1.29689
70 1403 2.16344
70 1423 0.634678
70 1618 0.370718
70 1668 3.25367
70 1750 3.9166
70 1751 4.67159
71 166 3.81532
71 261 0.360029
71 266 3.73877
71 320 0.858346
71 415 3.91992
71 430 2.90665
71 442 4.79823
71 493 2.39187
71 495 4.2285
71 518 1.49121
71 527 4.99593
71 617 4.69788
71 697 0.282811
71 716 2.15962
71 743 4.54449
71 753 4.96325
71 845 0.629086
71 884 4.90411
71 902 2.08459
71 909 2.99282
71 924 2.26804
71 947 0.91171
71 1029 4.57454
71 1053 3.53611
71 1064 3.43592
71 1168 0.963489
71 1182 3.97585
71 1199 0.915021
71 1200 0.590269
71 1296 1.72092
71 1360 2.93713
71 1365 0.610015
71 1383 4.49336
71 1483 2.27158
71 1504 4.17679
71 1595 4.32487
71 1622 0.672505
71 1726 2.98826
71 1794 1.49138
71 1831 4.52962
71 1876 2.93253
71 1901 0.919437
71 1914 0.618201
71 1966 4.89659
71 1996 2.49517
71 1999 2.28701
72 122 3.50539
72 124 0.494435
72 160 3.19484
72 168 3.95939
72 212 0.646058
72 238 2.03738
72 290 4.58926
72 343 4.9695
72 481 0.897299
72 519 2.78413
72 524 2.02817
72 585 4.07586
72 786 4.87798
72 844 4.92096
72 849 1.11017
72 904 0.952111
72 935 0.112014
72 1008 1.18279
72 1035 1.36666
72 1126 4.06582
72 1155 0.430878
72 1205 3.11289
72 1327 2.65226
72 1345 4.41751
72 1369 3.01083
72 1398 3.6958
72 1401 2.96345
72 1488 0.385565
72 1523 4.23692
72 1579 1.56857
72 1605 4.72206
72 1671 1.28747
72 1674 4.36899
72 1675 2.42543
72 1699 2.73804
72 1751 4.34326
72 1776 0.632019
72 1797 3.9053
72 1823 3.63109
72 1900 1.35843
72 1993 0.704806
73 168 2.62202
73 206 4.6993
73 217 0.187668
73 291 0.792971
73 387 0.561467
73 404 2.45103
73 485 4.30556
73 499 2.46572
73 622 4.15262
73 658 4.94406
73 713 1.07314
73 770 1.27308
73 844 4.53152
73 984 0.400551
73 1109 3.40992
73 1211 2.1261
73 1299 3.00203
73 1327 4.59549
73 1376 3.11745
73 1430 3.98087
73 1499 4.19305
73 1572 1.10159
73 1606 2.23091
73 1611 2.51758
73 1722 3.57455
73 1915 1.8443
73 1976 1.27081
74 201 3.07017
74 215 2.85744
74 245 2.71853
74 341 3.56796
74 366 1.1752
74 426 3.4353
74 438 3.86757
74 442 3.84488
74 547 3.50559
74 566 4.85983
74 620 1.70809
74 673 4.67915
74 800 0.368529
74 865 1.3181
74 880 4.06202
74 912 2.25073
74 914 0.266873
74 932 0.235543
74 973 2.08009
74 983 4.3967
74 998 3.39557
74 1039 0.69402
74 1075 4.72851
74 1084 4.32441
74 1088 3.73409
74 1180 1.29991
74 1212 2.55675
74 1224 1.20034
74 1256 0.930212
74 1257 3.17995
74 1291 0.401219
74 1421 1.53949
74 1446 1.82159
74 1561 3.63201
74 1584 1.90455
74 1665 2.20487
74 1737 3.98111
74 1902 3.26781
75 87 0.616976
75 150 0.483671
75 213 0.663263
75 295 2.33895
